id_comentario_anonimizado,comentario,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem
comentario_1480635,"Teve que aumentar o ISO p/ clarear um pouco no vídeo noturno né Copini?! granulou um pouco o fundo; mas não leve esse comentário como crítica irmão, jamais, acompanho desde a Alpha Life quando vc nem aparecia; e sabemos que a qualidade dos seus vídeos são de alto nível, inclusive esse, com um cenário insano tb. Esse tema é muito interessante, assim como os outros; mas esse em específico falou comigo pq eu faço ilustração e história em quadrinhos de temas cotidianos e pessoas comuns com propósitos distintos; desde um adolescente atrás de coisas que só atrasam a vida, até uma senhora que precisa de seus medicamentos, enfim; sei que história em quadrinhos em tempos de ""arte de IA"" é algo improvável hoje em dia, mas pra mim o que me faz continuar é poder ""flertar com o extraordinário"" pq pra mim, viver de uma arte quase esquecida é algo extraordinário, e cada vez que vendo meu material confirma a ideia de que é possível; eu já vendi o suficiente pra mergulhar de cabeça e ficar obcecado nessa fase, estudando desenho, roteiro, cinema, fotografia e pondo referências nas minha HQ""s, e de maneira independente tenho vendido bem, fazendo minha cara na cidade onde moro, conquistando leitores e leitoras que têm acompanhado meu trabalho, e isso é sensacional cara, um por um, na guerrilha; mas saber que a cada lançamento de episódio tem alguém já querendo é incrível; abordo temas cotidianos, personagens que não voam e nem lançam raios dos olhos, mas pessoas comuns que no decorrer da história instiga o leitor a refletir sobre questões que a maioria vivencia nos dias de hoje. Lancei uma serie e até o momento é uma trilogia; e o final do terceiro episódio é basicamente uma pessoa perguntando pra outra...""Mas o que te atrai nele? o moicano?!"" e a outra personagem da uma gargalhada e diz...""Não, o poder!""...nesse momento estou procurando fechar a trama do quarto episódio, buscando inspirações, referências, etc...esse tipo de conteúdo ajuda um tanto.E vc que leu esse texto imenso até aqui, deixo uma singela mensagem...por mais improvável que seja o propósito que vc acredita aos olhos dos outros, não dê ouvidos às críticas, faça o melhor que pode, procure evoluir durante o trajeto, se existir uma fagulha de esperança prossiga, pode ser que um dia dê certo, pode ser que já tenha dado e só vc que não percebeu ainda, mas se não der, tá tudo bem, até pq a caminhada já é fascinante quando se faz algo de coração! Coisas assim aprendemos nesse canal, e se vc está aqui já entendeu isso.  Valeu Copini, sempre por aqui, um abraço.",0,0,"Teve que aumentar o ISO p/ clarear um pouco no vídeo noturno né Copini?! granulou um pouco o fundo; mas não leve esse comentário como crítica irmão, jamais, acompanho desde a Alpha Life quando vc nem aparecia; e sabemos que a qualidade dos seus vídeos são de alto nível, inclusive esse, com um cenário insano tb. Esse tema é muito interessante, assim como os outros; mas esse em específico falou comigo pq eu faço ilustração e história em quadrinhos de temas cotidianos e pessoas comuns com propósitos distintos; desde um adolescente atrás de coisas que só atrasam a vida, até uma senhora que precisa de seus medicamentos, enfim; sei que história em quadrinhos em tempos de ""arte de IA"" é algo improvável hoje em dia, mas pra mim o que me faz continuar é poder ""flertar com o extraordinário"" pq pra mim, viver de uma arte quase esquecida é algo extraordinário, e cada vez que vendo meu material confirma a ideia de que é possível; eu já vendi o suficiente pra mergulhar de cabeça e ficar obcecado nessa fase, estudando desenho, roteiro, cinema, fotografia e pondo referências nas minha HQ""s, e de maneira independente tenho vendido bem, fazendo minha cara na cidade onde moro, conquistando leitores e leitoras que têm acompanhado meu trabalho, e isso é sensacional cara, um por um, na guerrilha; mas saber que a cada lançamento de episódio tem alguém já querendo é incrível; abordo temas cotidianos, personagens que não voam e nem lançam raios dos olhos, mas pessoas comuns que no decorrer da história instiga o leitor a refletir sobre questões que a maioria vivencia nos dias de hoje. Lancei uma serie e até o momento é uma trilogia; e o final do terceiro episódio é basicamente uma pessoa perguntando pra outra...""Mas o que te atrai nele? o moicano?!"" e a outra personagem da uma gargalhada e diz...""Não, o poder!""...nesse momento estou procurando fechar a trama do quarto episódio, buscando inspirações, referências, etc...esse tipo de conteúdo ajuda um tanto.E vc que leu esse texto imenso até aqui, deixo uma singela mensagem...por mais improvável que seja o propósito que vc acredita aos olhos dos outros, não dê ouvidos às críticas, faça o melhor que pode, procure evoluir durante o trajeto, se existir uma fagulha de esperança prossiga, pode ser que um dia dê certo, pode ser que já tenha dado e só vc que não percebeu ainda, mas se não der, tá tudo bem, até pq a caminhada já é fascinante quando se faz algo de coração! Coisas assim aprendemos nesse canal, e se vc está aqui já entendeu isso.  Valeu Copini, sempre por aqui, um abraço.",0.121732734,0.2881147861480713,0.121732734,0.008506775,0.006178642,0.06921569,comentarios
comentario_336226,@  na verdade o único capaz de te entender e não te julgar por suas escolhas e personalidade é a máquina.,0,0,@  na verdade o único capaz de te entender e não te julgar por suas escolhas e personalidade é a máquina.,0.15324512,0.3096787929534912,0.15324512,0.0017547607,0.0027748393,0.07365121,comentarios
comentario_2725553,Aberta a temporada de caça aos destacados!,0,0,Aberta a temporada de caça aos destacados!,0.006676871,0.26324892044067383,0.005874634,0.00040769577,0.00090182276,0.006676871,comentarios
comentario_176122,Eu acho que roupa é um dos itens que define carater da mulher sim.,1,1,Eu acho que roupa é um dos itens que define carater da mulher sim.,0.009613037,0.30043530464172363,0.009613037,0.00056505203,0.0050687063,0.007873878,comentarios
comentario_2254961,"Ei Copini não sou inscrito no teu canal, não sou seu aluno, mas foda-se Eu to sempre aqui,abraço forte do seu irmão de batalha.",0,0,"Ei Copini não sou inscrito no teu canal, não sou seu aluno, mas foda-se Eu to sempre aqui,abraço forte do seu irmão de batalha.",0.6744087,0.28862452507019043,0.6744087,0.35368225,0.08004672,0.4339631,comentarios
comentario_2523010,Como saber o que a mulher precisa?,0,0,Como saber o que a mulher precisa?,0.0057648653,0.28666186332702637,0.0028430715,0.00021457672,0.00155391,0.0057648653,comentarios
comentario_2829126,"Essas frases de supervalorização só são faladas por pessoas que estão percebendo que a coisas tá indo pro buraco, mas querem de todo jeito se enganar. É possível lutar pelo casamento, mas esse não é o jeito.E,. discordando do dono do vídeo, casamento até que morte os separe ainda existe sim, só que a maioria começa errado e, mesmo percebendo isso, não se esforça pra mudar, pra melhorar. Então, essa conversa é pra gente grande de verdade, gente madura, que sabe que precisa melhorar para e pelo outro e não nem nunca apenas para si.",0,0,"Essas frases de supervalorização só são faladas por pessoas que estão percebendo que a coisas tá indo pro buraco, mas querem de todo jeito se enganar. É possível lutar pelo casamento, mas esse não é o jeito.E,. discordando do dono do vídeo, casamento até que morte os separe ainda existe sim, só que a maioria começa errado e, mesmo percebendo isso, não se esforça pra mudar, pra melhorar. Então, essa conversa é pra gente grande de verdade, gente madura, que sabe que precisa melhorar para e pelo outro e não nem nunca apenas para si.",0.091913216,0.2746548652648926,0.091913216,0.0038146973,0.008213525,0.04207976,comentarios
comentario_1661166,QUEM VIVER. mais de 30 anos.vai assistir.o fim de uma sociedade .o futuro. não será bonito. Com a baixa natalidade. o Estado  vai criar leis  terríveis  para quem não tem filhos.as mulheres serão  obrigadas a terem 2 filhos ate 25 anos. essas mulheres trabalharão  só 4 horas. e ganhará mais do que  as que não tiverem filhos. todos homens e mulheres que  não  tiveram filhos terão  impostos triplicados. e dificuldades. de arrumar emprego.   Para ter uma idéia  na minha família. as mulheres estão tendo uma média. de 1.2 filhos até os 40 anos.  EU  tive 3 filhas.e uma teve um casal de filhos.as outras duas  optaram.ficar para titia. .Repetindo  essa sociedade  viverá mudanças  drásticas. nesse século. eu mesmo  separei a 4.anos e meio.  e  estou vivendo com meus cachorros.,0,0,QUEM VIVER. mais de 30 anos.vai assistir.o fim de uma sociedade .o futuro. não será bonito. Com a baixa natalidade. o Estado  vai criar leis  terríveis  para quem não tem filhos.as mulheres serão  obrigadas a terem 2 filhos ate 25 anos. essas mulheres trabalharão  só 4 horas. e ganhará mais do que  as que não tiverem filhos. todos homens e mulheres que  não  tiveram filhos terão  impostos triplicados. e dificuldades. de arrumar emprego.   Para ter uma idéia  na minha família. as mulheres estão tendo uma média. de 1.2 filhos até os 40 anos.  EU  tive 3 filhas.e uma teve um casal de filhos.as outras duas  optaram.ficar para titia. .Repetindo  essa sociedade  viverá mudanças  drásticas. nesse século. eu mesmo  separei a 4.anos e meio.  e  estou vivendo com meus cachorros.,0.165053,0.2839939594268799,0.165053,0.0074386597,0.0775651,0.071750276,comentarios
comentario_877724,"Tem mulher que nao tem condicao mas mesmo assim e bela,humildade e tudo",0,0,"Tem mulher que nao tem condicao mas mesmo assim e bela,humildade e tudo",0.06579731,0.28864574432373047,0.06579731,0.003604889,0.032753747,0.03070583,comentarios
comentario_2245004,"É aquele ditado, quem avisa amigo é.",0,0,"É aquele ditado, quem avisa amigo é.",0.15545623,0.26117634773254395,0.15545623,0.0021743774,0.0073255757,0.07872037,comentarios
comentario_65750,"@  sou ateu não. 😂. Acredito em Deus. Agora que a Terra tem 6000 anos, que a Bíblia está sempre certa (e não uma alegoria) e que o Universo foi feito pronto, e o pior, esse jeito do Eberlin de debater ofendendo o interlocutor não vai converter ninguém. Inclusive acho que presta um desserviço, pois estimula o materialismo, o que no meu modo de ver é o verdadeiro perigo desse fanatismo dele.",0,1,"@  sou ateu não. 😂. Acredito em Deus. Agora que a Terra tem 6000 anos, que a Bíblia está sempre certa (e não uma alegoria) e que o Universo foi feito pronto, e o pior, esse jeito do Eberlin de debater ofendendo o interlocutor não vai converter ninguém. Inclusive acho que presta um desserviço, pois estimula o materialismo, o que no meu modo de ver é o verdadeiro perigo desse fanatismo dele.",0.1996317,0.29164838790893555,0.1996317,0.0034713745,0.09659086,0.08459369,comentarios
comentario_1111537,"Já assisti e recomendo fortemente! Parabéns pela excelente análise! Mas o pessoal que segue ""pessoas"" como Hime, Douglas e Afonso não vai mudar depois de assistir, primeiro pq não não entender, segundo pq não são honestos. Vão continuar repetindo as mesmas ofensas de sempre pq faz parte da natureza deles de haters.",0,1,"Já assisti e recomendo fortemente! Parabéns pela excelente análise! Mas o pessoal que segue ""pessoas"" como Hime, Douglas e Afonso não vai mudar depois de assistir, primeiro pq não não entender, segundo pq não são honestos. Vão continuar repetindo as mesmas ofensas de sempre pq faz parte da natureza deles de haters.",0.23343207,0.27918171882629395,0.23343207,0.0032806396,0.011247349,0.22770336,comentarios
comentario_406205,Eu também cara tinha vergonha de falar com todo mundo aí depois uma menina da sala disse que eu assediei ela pq olhei para ela por 5 segundos,0,0,Eu também cara tinha vergonha de falar com todo mundo aí depois uma menina da sala disse que eu assediei ela pq olhei para ela por 5 segundos,0.23667802,0.29354405403137207,0.23667802,0.013801457,0.014953227,0.06739554,comentarios
comentario_2437790,bom dia Don...nossa espécie irá sumir!!!!!lamentavelmente,0,0,bom dia Don...nossa espécie irá sumir!!!!!lamentavelmente,0.23343207,0.2849397659301758,0.23343207,0.006942749,0.01465176,0.0720671,comentarios
comentario_1066772,"Camarada, quem abaixa muito a cabeça,acaba mostrando a bunda!Deixa essa desgraça ir embora.",0,1,"Camarada, quem abaixa muito a cabeça,acaba mostrando a bunda!Deixa essa desgraça ir embora.",0.47119883,0.2586493492126465,0.47119883,0.05832097,0.037909906,0.40243408,comentarios
comentario_2022097,Coitada da. Mulher que passou o dia todo no salão de beleza e de repente encontra com o diabo da feiura kkk,0,1,Coitada da. Mulher que passou o dia todo no salão de beleza e de repente encontra com o diabo da feiura kkk,0.37073207,0.28955721855163574,0.37073207,0.024772761,0.105836816,0.33154017,comentarios
comentario_1088061,Sabemos que tem mulheres que foram sacanaeadas. Mas na maioria a gente sabe como os filhos foram concebidos...,1,1,Sabemos que tem mulheres que foram sacanaeadas. Mas na maioria a gente sabe como os filhos foram concebidos...,0.23415339,0.2784996032714844,0.23415339,0.015415368,0.09576365,0.15840563,comentarios
comentario_397954,"Essa geração de hoje é podre, fudido vai tá é o pai e essa menina a vergonha dos pais",0,1,"Essa geração de hoje é podre, fudido vai tá é o pai e essa menina a vergonha dos pais",0.78207105,0.3063395023345947,0.78207105,0.45895407,0.2816105,0.72868866,comentarios
comentario_1848380,👆👆 ... A família é o bem maís preciso que alguém pode ter !,0,0,👆👆 ... A família é o bem maís preciso que alguém pode ter !,0.017843807,0.2782919406890869,0.017843807,0.0012159348,0.0018868907,0.010552894,comentarios
comentario_2737425,"Eu ja achei um exagero quatro, a outra tem oito, caráter sim, tem, mas não bobo",0,0,"Eu ja achei um exagero quatro, a outra tem oito, caráter sim, tem, mas não bobo",0.1587729,0.26242852210998535,0.1587729,0.0027656555,0.004069764,0.08558089,comentarios
comentario_2859539,"no video quem reclama é uma mulher ou   uma coisa vc está certo, ninguém está satisfeito por que ninguém nasceu pra ser solitário, mas essa sociedade está forçando os homens a abandonarem a ideia de relacionamentos",0,0,"no video quem reclama é uma mulher ou   uma coisa vc está certo, ninguém está satisfeito por que ninguém nasceu pra ser solitário, mas essa sociedade está forçando os homens a abandonarem a ideia de relacionamentos",0.20265625,0.29177045822143555,0.20265625,0.0066375732,0.10221587,0.06302499,comentarios
comentario_1487112,"Assumir mulher com filho de outro é pior que comprar carro velho ., é só aporrinhaçáo, despesas, decepção e pensão pai socioafetivo .,se prepare para dar a pensão .e tem mais o pai do filho dela estava comendo ela a tempo .😢",1,1,"Assumir mulher com filho de outro é pior que comprar carro velho ., é só aporrinhaçáo, despesas, decepção e pensão pai socioafetivo .,se prepare para dar a pensão .e tem mais o pai do filho dela estava comendo ela a tempo .😢",0.3393024,0.27882933616638184,0.31547862,0.023076924,0.11512129,0.3393024,comentarios
comentario_2380393,"Meu saudoso avô tinha um célebre ditado que um dia me passou e agora tenho TODO O PRAZER DE REPASSAR PARA VOCÊS MEUS CAROS:"" - Mulher é a pior parte da buc3ta, abre o olho que o bicho é traiçoeiro!""Ótimo vídeo, depois de assisti-lo, não pago nem 1 bala soft para nenhuma mulher.",1,1,"Meu saudoso avô tinha um célebre ditado que um dia me passou e agora tenho TODO O PRAZER DE REPASSAR PARA VOCÊS MEUS CAROS:"" - Mulher é a pior parte da buc3ta, abre o olho que o bicho é traiçoeiro!""Ótimo vídeo, depois de assisti-lo, não pago nem 1 bala soft para nenhuma mulher.",0.4977744,0.2776947021484375,0.4977744,0.45293763,0.39773783,0.4810288,comentarios
comentario_2657290,"NÃO FIQUEM COM HOMENS RODADOS!!Nunca dá certo, eles vivem em busca de ""novidades"".",0,0,"NÃO FIQUEM COM HOMENS RODADOS!!Nunca dá certo, eles vivem em busca de ""novidades"".",0.23451406,0.28839945793151855,0.23451406,0.006942749,0.16801116,0.11172232,comentarios
comentario_2637001,@  é meu nobre só nos resta aguardar a justiça divina pq a terrena não funciona e se deixar os instintos falar mais alto a gente se complica,0,0,@  é meu nobre só nos resta aguardar a justiça divina pq a terrena não funciona e se deixar os instintos falar mais alto a gente se complica,0.10696511,0.26610326766967773,0.10696511,0.0023841858,0.014350293,0.027476108,comentarios
comentario_2491074,O MUNDO HOJE EM DIA NÃO PENSA MAIS DO QUE EM CARNIFICINA.,0,0,O MUNDO HOJE EM DIA NÃO PENSA MAIS DO QUE EM CARNIFICINA.,0.11450345,0.2837648391723633,0.11450345,0.0036621094,0.012641981,0.034011267,comentarios
comentario_2402824,Retrato da esquerdista empoderada.,0,1,Retrato da esquerdista empoderada.,0.15600902,0.28354859352111816,0.15600902,0.0042152405,0.034816213,0.13969865,comentarios
comentario_569948,"Também concordo,  RESPEITO,  LEALDADE, DIGNIDADE SEXO E AMIZADE.",0,0,"Também concordo,  RESPEITO,  LEALDADE, DIGNIDADE SEXO E AMIZADE.",0.06381883,0.2936241626739502,0.06381883,0.004119873,0.008028535,0.014580919,comentarios
comentario_275334,"Essa é das minhas, valeu amiga, é assim mesmo.",0,0,"Essa é das minhas, valeu amiga, é assim mesmo.",0.012000589,0.2634444236755371,0.012000589,0.0008249283,0.00258985,0.0077408776,comentarios
comentario_79406,O delicado é viciado em fio terra.,0,1,O delicado é viciado em fio terra.,0.0050096107,0.2737867832183838,0.00064401067,2.5480986e-05,8.7869914e-05,0.0050096107,comentarios
comentario_2148642,Usou e largou fez de coitada mimada,1,1,Usou e largou fez de coitada mimada,0.4269174,0.2745530605316162,0.4269174,0.05473421,0.023796257,0.2735258,comentarios
comentario_1162310,"Ele pensou, eu pensei e você está pensando tatambém 😅",0,0,"Ele pensou, eu pensei e você está pensando tatambém 😅",0.01225191,0.2685883045196533,0.01225191,0.00041246414,0.0013411723,0.009564889,comentarios
comentario_1761906,"Esses trinta dias é pouco, mas são esses dias que vai definir mudanca em sua vida.",0,0,"Esses trinta dias é pouco, mas são esses dias que vai definir mudanca em sua vida.",0.0049906108,0.2918992042541504,0.0008364285,7.390976e-05,0.00019539492,0.0049906108,comentarios
comentario_1343528,Amém meu irmão fica na paz tá bom 🙏🏽,0,0,Amém meu irmão fica na paz tá bom 🙏🏽,0.0060403673,0.24109983444213867,0.0046180277,0.0004529953,0.0013226734,0.0060403673,comentarios
comentario_2275240,Muita mulher inocente da onde ela tirou essa besteira ... 3las sabem exatamente q os cara querem comer elas de novo mas deixa perto de propósito,1,1,Muita mulher inocente da onde ela tirou essa besteira ... 3las sabem exatamente q os cara querem comer elas de novo mas deixa perto de propósito,0.4274071,0.27510571479797363,0.4274071,0.023505108,0.044612918,0.24928534,comentarios
comentario_1030996,"Ele deve está querendo  aparecer como um homem romântico na frente das outras pessoas, mas pela reação da mulher, ele deve ser grosso, rude e estúpido! Ou pode ser que ela seja bruta mesmo. Esse relacionamento aí já acabou faz tempo. Só aparência.",0,1,"Ele deve está querendo  aparecer como um homem romântico na frente das outras pessoas, mas pela reação da mulher, ele deve ser grosso, rude e estúpido! Ou pode ser que ela seja bruta mesmo. Esse relacionamento aí já acabou faz tempo. Só aparência.",0.54471385,0.2396852970123291,0.47119883,0.032316983,0.10221587,0.54471385,comentarios
