id_comentario_anonimizado,comentario,final_misoginia,flag_misoginia,final_toxicidade,flag_toxicidade
comentario_389483,"parece aquela frase, tava ruim agr parece que piorou. por isso cada vez me isolo",0,1,0,1
comentario_1615559,"@  sim eu entendi , realmente um livramento é a mulher vai carregar o erro pro resto da vida chamando ela de mãe",0,0,0,0
comentario_1136900,Vão lavar uma louça que é melhor,0,0,1,0
comentario_1098276,O Pondė é a prova de um Homem contaminado por feminismo hora está na realidade hora está em Nárnia,1,0,1,1
comentario_290464,EU SOU SOLTEIRA E NÃO TENHO FILHOS COMO DIZIA A MINHA TIA LUCENA  ANTES SO DO QUE MAL ACOMPANHADA  SOU MUITO GRATA ❤ 👍,0,1,0,1
comentario_2305361,"@  Ele tem um canal novo , Edson Castro",0,1,0,1
comentario_2242920,*Sério? Aqui no exterior o feminismo está muito mais avançado!*,0,1,0,1
comentario_199298,Eu tenho tio médico formado vai fazer 2 anos desempregado,0,1,0,1
comentario_3017057,Acho q ela tá indo na academia pra divulgar o progama só pode,1,0,1,1
comentario_1871826,"  é a prova que esse movimento é igual os da feminazes, nem pode reclamar",1,1,1,1
comentario_2086929,Olá abaixa o aplicativo da rádio da TV novo tempo para você ouvir a palavra de Deus 24 horas em espanhol tem inglês isso mesmo mande para mais pessoas ler a Bíblia que a carta de Deus Apocalipse 14:12 e êxodo capítulo 21 a 11 leia também Ezequiel capítulo 20 e versículo 12:20,0,1,0,1
comentario_310559,"O cara tomou uma decisão ruim, mas fazer o que.",0,1,0,1
comentario_1199014,Solitude e conquistas todo mundo deve passarna vida.. mas na vdd. É só pegar uma doença e eles sabem o valor de uma pessoa do lado. Assim foram com meus tios e é isso,0,0,0,0
comentario_3007799,É o tempo passa pra todos !!😎🫡,0,1,0,1
comentario_1474852,Merecer até merece mais se o cara é CLT e vai arrumar mulher pra que pra passar fome uma pessoa CLT não consegue sustentar nem a própria pessoa porém um CLT casa com outro CLT tem vergonha oq ela faz porque se a mulher não ganhar nada pra mim não serve .,1,1,1,0
comentario_1907556,"Por isso que essas mulheres modernas querem um trouxa que ganhe muito mais, assim ela usa o dinheiro dele pro casal e o dela só pra ela.",1,1,1,1
comentario_3012399,"Ricardo esse vídeo não é real , esse rapaz faz parte do grupo 10ocupados, é um canal no YouTube com humoristas baianos . Muito bom por sinal .",0,1,0,1
comentario_3026266,"Nem deus agradou ao homem, imagine agradar a mulher?",1,0,1,0
comentario_2679848,Aqui em casa é assim não trago amigas e nem meu marido traz amigos dele.nossa casa é nossa privacidade e não a casa da mãe Joana 😂😂.e Também não falo do meu casamento para ninguém nem para parentes próximo tudo oq eu preciso resolver é com meu marido não precisa ninguém saber,0,1,0,1
comentario_680444,Você escancara a diferença entre uma resposta inteligente e uma viagem alucinógena,0,1,0,0
comentario_824758,O Felipe não sabe fazer a conta dos 50%.,0,1,0,1
comentario_2788525,"Quando é mulher estorquindo não é crime, vai entender 🤦🏻",1,1,1,1
comentario_1234549,Pode procurar q no dela vai achar as pessoas te julga pelos q elas são,0,1,0,1
comentario_2738767,"@  chocada 😲,  eu sou divorciada ha 5 anos ,e em abstinência sexual desde a separação,  fácil não é,  mas é escolha,  decisão,  não serei dominada pelas minhas vontades",0,1,0,1
comentario_805742,"amanhã eu vou no bloquinho 1,85 shape slim so sacar o shape e beijar 20 pra me divertir um pouco e talvez comer umas 5 se o tadala permitir.... vai sobrar nada para os betinhas perdão",1,1,1,1
comentario_2563302,"Nas enchentes no Rio Grande do Sul, na hora colocaram os Homens lá, para ajudar enquanto, colocaram nas tvs abertas podres feministas, elas, dando entrevistas.E os Homens lá si fudendo.Tentam forçar a barra, como se elas fossem, as poderosas chefonas, nas entrevistas.Os Homens, não tem que ajudar em nada!! O estado misandrico feminista bostileiro, agem como os Homens não existissem.Na hora que o cerco aperta, chama os Homens.Quando não é nescessário exclue os mesmos.Isso tem que acabar!! União Nacional entre os Homens já!!✊",1,1,1,1
comentario_1357202,"Se ela não fizer o mesmo por ele, o homem deverá deixá-la imediatamente.",0,1,0,0
comentario_2905185,Ela precisa de ajuda psicológica para sair da bolha .,0,0,1,0
comentario_1254871,"Opa, acredito que Jesus e a santidade estão em um patamar acima das coisas desta terra, ser rico ou prospero não é um problema, mas trocar sua santidade para viver uma vida financeira boa na terra não compensa, da pra ser santo e próspero ao mesmo tempo, não é necessário arriscar o seu relacionamento com Deus por quantias de dinheiro, pois isso é amá-lo, e quem ama o dinheiro não ama a Deus, pois só podemos servir um Senhor.",0,1,0,1
comentario_1802553,"""...Tu conhecerás tua esposa no divórcio, teus irmãos na herança e teus filhos na velhice...""🍷🗿",0,1,0,1
comentario_2775882,As mulheres sempre prontas para um amor verdadeiro!,1,0,0,0
comentario_474384,Negar nosso esperma a elas já faz a sociedade ruir....,1,0,1,0
comentario_44013,"Ta bonita do mesmo jeito , com maquiagem e ssem continua linda❤",0,1,0,1
comentario_2390140,FALTOU FALAR DAQUELA BOCA DE PATO QUE VÁRIAS MULHERES FAZEM  E FICA HORRÍVEL MEU DEUS! 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️,1,0,1,1
comentario_1632277,Mais uma mal amada e mal comida..É sempre o mesmo papo de quem tem mais horas de cama do que urubu tem de vôo. Mano tu é guerreiro pra ouvir essas lorotas🤮. Mas é bom pra gente saber que essas não são pra relacionamentos!,1,1,1,1
comentario_230757,meio zoada pra ser uma Job não ???,1,1,1,1
comentario_1165373,"Se isso aconteceu esse linda mulher merece as melhores continências,por respeito e caráter.",0,1,0,1
comentario_2198145,"Elas querem atitudes tradicionais, mas querem ter os comportamentos moderninhos pq é empoderamento. Só enganam quem é 7rouxa!",1,1,1,1
comentario_2412332,Parabéns para essa mae ela e um exemplo,0,1,0,1
comentario_2989953,"Seja membro do Hackeando a Matrix e tenha acesso a vídeos  exclusivos e outros benefícios por $2.99 🤏

https://www.youtube.com/channel/UCDrGZXd8k06ifz0-gccIn0w/join",0,1,0,1
comentario_2292771,"Por favor, os homens não podem se preservarem um pouco não?, vão pra cama  assim ? Se cuidar um pouco faz bem.sabiam?",0,1,1,1
comentario_2665266,"O que salvo o mundo é o maior combustivel do mundo, a testosterona .. isso é o que o homem tem de sobra e mulher tem de falta, sem este combustivel o cara fica deitado o dia todo, a sorte q a mulher tem e isso, pq sem isso o cara nem procura..",1,1,1,1
comentario_2560676,As GP não pedem Pix p cabelo ou p nada só a do frete msm e coisa boa sem muita conversa 😅,1,1,1,0
comentario_27189,Bastou eu ser rejeitado aos 11 anos e toda a ilusão criada por novelas e filmes românticos caiu por terra para mim,0,1,0,1
comentario_2488207,Nada  nem circunstâncias mechem  com o nosso caráter,0,1,0,1
comentario_317478,Pelo jeito ele deixava com ereção por isso o bebê falou maior sacanagem.,0,0,1,0
comentario_2878966,"Além do conteúdo, parabéns pelo cenário, Copini. Está aí um dos locais que desejo visitar um dia.",0,1,0,1
comentario_1146249,Nunca ouvi tanta besteira ne um vídeo só 😂😂,0,1,1,0
comentario_1977429,As mulheres de hoje DE HOJE não merecem homens de valores ! É a omissas pagam por se omitirem.,1,1,1,1
comentario_2971315,"Traduzindo.Se for pegar, use camisinha e depois desapareça.",1,1,1,1
comentario_1694567,"Eu conheci a black Pill através de um canal, dentro da comunidade.",0,1,0,1
comentario_704549,😢😢😢😢😮😮😮😱Meu Deus como se comete tamanha crueldade 😢😢😢😭😭😭😭❓,0,1,0,1
comentario_2011384,Sentado na colina só observo...,0,1,0,1
comentario_1821677,"0:30 - O Thanos da Red Pill: ""O fim é Inevitável""...E realmente, os seres humanos estão caminhando para extinção.",0,1,0,1
comentario_625839,Umas boas chineladas resolveria o problema.,0,1,1,1
comentario_2415417,A culpa disso são dos caras que não controlam o próprio pau,0,1,1,1
comentario_883896,"No máximo um batom,me descreveu ❤ tô pronta 😂❤",0,1,0,1
comentario_653943,"A bebida foi criada para dar prazer e alegria, porém tudo que é em excesso é prejudicial, a bebida é só para quem sabe beber.",0,1,0,1
comentario_2805560,Não muito obrigado e só vou deixa pras vagabundas que gostam mesmo,1,1,1,1
comentario_1871477,Depois que ficar bem financeiramente vc acha que vou querer interesseira? Sai pra lá!,1,1,1,0
comentario_121730,Eu tenho 😂 sai rapido de perto pois eu moro na suiça então non responde só 😊😊😊,0,1,0,1
comentario_1332367,"@  Tudo bem, irmão. Sua opinião não importa para mim. Se você acha que eu falei besteira eu não ligo. Eu falo muitas besteiras mesmo e essa pode ter sido mais uma, ou não. As vezes você acha bobeira porque eu mencionei Deus e você não acredita em Deus. Tanto faz. Amanhã é você que vai falar alguma bobeira e alguém vai apontar o dedo na sua cara e falar que você falou besteira. Eu não sou o dono da verdade absoluta mesmo. Sinta-se livre para discordar de mim.",0,1,0,1
comentario_2011711,"@  não responde perfis assim. São sempre perfis sem fotos, e muito provavelmente usados por homens muito frustrados que se sentem um pouquinho melhor atacando mulheres. Parabéns pela atitude com o marido.",0,1,0,0
comentario_272375,"Sim, por isso o homem tem que ter apego é ao nosso Eterno 🙏, Ele sim é Bom.",0,0,0,0
comentario_969338,"Francisco, essa mulher não é exemplo pra nada, Deus manda a gente não errar e sempre erramos, imagina se Ele tivesse esse coração ruim igual dessa mulher? O que seria de nós? O senhor é um Deus de meseruordia não de holocausto.",0,0,1,1
comentario_1060985,"Mas se a criança se afogou, a culpa é dos pais, pois eles não supervisionaram",0,1,0,1
comentario_1070784,"É assim que abusadores sai ilesos. Porque acham que elas mentem sobre isso. Essa mulher odeia criança. Outra, para uma criança inventar que alguém a tocou nas partes íntimas, ela precisa saber sobre esse toque, significa que ela ja foi abusada dessa forma por alguém, sabia? Eu fui abusada dos e aos 6 por um velho ""bonzinho"" e disseram pra mim que eu que estava procurando macho, que eu era sem vergonha.Cala a boca mulher no.jenta... por pessoas como essa que pedófilos são tratados como rei e inocentes",0,1,1,1
comentario_1396204,Quando abrem a portas do inferno 😂😂😂,0,1,0,1
comentario_1121632,Sim sim😂😂😂. Isso a geral concorda 100% até as feministas😂😂😂😂,0,0,0,0
comentario_277866,"Verdade , é bonito sim e ela é linda .",0,1,0,1
comentario_2863796,"Saudações meus caros! Sério que ela acha mesmo que ele não sabe? Pra vocês verem como algumas delas nos veem. Meros fantoches. O que me preocupa é fato de ainda terem muitos homens que às idolatra como seres iluminados, não vou engana-los, a maioria ainda as veem assim…Forte abraço e fiquem com Deus.",1,1,1,1
comentario_2158976,Só falta ela ficar em uma prateleira 😢,0,1,0,1
comentario_2452575,"Vamos lá, ele citou 3 mulheres . Somos em quantas mesmo ? Existe sim , muitas mulheres sacanas por aí, que não valorizam um casamento , que tudo é vaidade . Mas se procurarem nos lugares certos, por exemplo   , achará mulheres de valor ! Não se enganem com vídeos na Internet,  mulheres sábias normalmente não estão neles ....Sejam realistas e saibam valorizar uma mulher de verdade quando emcontrá-la , porque normalmente,  elas não serão padrão como vocês querem .",0,0,0,0
comentario_890128,Você quis dizer que uma é muito burra e outra é mais inteligente? Começo titias pobres que estão muito mais bem conservadas que essa bucha de canhão ai,1,1,1,1
comentario_2027103,Maravilhosa sua resposta vc e uma mulher de verdade parabéns vc e uma deusa,0,0,0,1
comentario_364535,"Brincadeira???😮 , tá louco? Mudaram até o nome da frutaria com O???😮.",0,1,0,0
comentario_1619852,que entidade é  esta para ser cultuada...😂😂😂,0,1,0,1
comentario_1962544,Esse cara tá pedindo pra a mulher trocar ele por outro,0,1,1,0
comentario_309805,"Vamos lá. Mulher em internet não presta. 99% é  só prost. Pediu pix sai, mandou foto pelada sai, perguntou quanto ganha sai. É  fácil Por isso os homens tão assim, olha o nível ridículo das mulheres",1,1,1,1
comentario_430935,Infelizmente tem homem q acha q a casa de limpa magicamente e q a comida se faz sozinha.Trabalho de casa é eterno não acaba nunca,0,1,0,1
comentario_1381711,Ué. Mas a grande maioria reclama que não gosta de homem assim.  Depôs ficam se humilhando,1,0,1,1
comentario_47423,"Cuidado com essas goiaba muito bonita viu fia? Uma vez peguei uma goiaba enorme, linda, cheirosa. Quando eu mordi estava uma delícia, quando olho de volta pra goiaba pra dar outra mordida vi a metade do bicho branco se mexendo🤮🤮. Ou seja; a outra metade eu comi😩. Nunca mais consegui nem ver uma goiaba na minha vida. Cuidado🙋‍♀️",0,1,0,1
comentario_1409346,A maioria dos homens hoje acham que não vale a pena casar.,0,1,0,1
comentario_457718,"Minha companheira também receb€ 3.000/4000 mas tem que cuidar da casa, das crianças e pagar as contas e fazer as compras",0,0,0,1
comentario_1865823,"Minha intenção é morar no exterior, isso sim. Só falta a grana 😏🙄",0,1,0,1
comentario_1887158,"Qual o nome dessa moça ou o Instagram dela, alguém sabe por gentileza ?!",0,1,0,1
comentario_1010359,Que lindos! É isso mesmo o importante são as boas atitudes que só vcs dois compartilham!,0,1,0,1
comentario_823783,"Espero em Deus que esse povo vai acordar, o glória.👍👍👍🌹🌹👍👍👍🌹",0,1,0,1
comentario_1197720,"Apesar da dor e tristeza inegáveis evidentes na voz embargada,chorosa e saudosa e nos olhos marejados e tristes, que privilégio terem vivido um amor assim, que ele encontre forças pra suportar com algum alento a falta de sua esposa até que 😮 tbm.possa descansar seu coração e sua mente(alma). Acredito que em seu lugar eu desejaria isso.E parabéns pela postagem do vídeo!!😢😢",0,1,0,1
comentario_314049,Mulheres cavando a própria fossa.  Quando descobrir já e tarde de mais,1,1,1,1
comentario_1258010,"Isso é mãe 🤮 sem noção, parabéns a vc Vitor 👊 vai ser feliz menino, segue acreditando em Cristo, tenha sua Fé, Deus está com digo sempre 🫵👍🙏",0,1,1,0
comentario_1320845,"Pelo sotaque dele eu não duvido muito que essa estória seja verdadeira, alguém sabe de qual estado ele deve ser.? Já sei que não é carioca.!",0,1,0,0
comentario_753340,Homem em extinção? Isso faz tempo😢,0,1,0,1
comentario_1790545,Escuto isso toda vez n sei mais o q faço kkkk😅,0,1,0,1
comentario_2272626,"Kkkkkkk ,resumindo tudo essa conversa fiada dela , os  ciquentões , já estão financeiramente estabilizados ,consegue bancar todos os caprichos de meninas novas. Kkkkkkk.",1,0,1,0
comentario_1436192,Isso lembra da época em que eu convivia com algumas meninas na infância/adolescência... Situação muito difícil.,0,1,0,1
